country,crop,year,rainfall_mm,pesticides_tonnes,avg_temp,yield_tonnes_per_ha,country_enc,crop_enc,rainfall_temp_ratio,log_pesticides,heat_stress_index
Canada,Maize,1999,537.0,44293.0,7.69,7.9747,19,1,61.7952,10.6986,6.3135
Canada,Potatoes,1999,537.0,44293.0,8.29,11.0517,19,3,57.8041,10.6986,6.8061
Canada,Potatoes,1999,537.0,44293.0,9.53,11.0517,19,3,50.9972,10.6986,7.8241
Canada,Potatoes,1999,537.0,44293.0,6.71,11.0517,19,3,69.6498,10.6986,5.5089
Canada,Potatoes,1999,537.0,44293.0,6.02,11.0517,19,3,76.4957,10.6986,4.9424
Canada,Potatoes,1999,537.0,44293.0,7.75,11.0517,19,3,61.3714,10.6986,6.3627
Canada,Potatoes,1999,537.0,44293.0,7.69,11.0517,19,3,61.7952,10.6986,6.3135
Canada,Soybeans,1999,537.0,44293.0,8.29,2.7698,19,6,57.8041,10.6986,6.8061
Canada,Soybeans,1999,537.0,44293.0,9.53,2.7698,19,6,50.9972,10.6986,7.8241
Canada,Soybeans,1999,537.0,44293.0,6.71,2.7698,19,6,69.6498,10.6986,5.5089
Canada,Soybeans,1999,537.0,44293.0,6.02,2.7698,19,6,76.4957,10.6986,4.9424
Canada,Soybeans,1999,537.0,44293.0,7.75,2.7698,19,6,61.3714,10.6986,6.3627
Canada,Soybeans,1999,537.0,44293.0,7.69,2.7698,19,6,61.7952,10.6986,6.3135
Canada,Wheat,1999,537.0,44293.0,8.29,2.5971,19,8,57.8041,10.6986,6.8061
Canada,Wheat,1999,537.0,44293.0,9.53,2.5971,19,8,50.9972,10.6986,7.8241
Canada,Wheat,1999,537.0,44293.0,6.71,2.5971,19,8,69.6498,10.6986,5.5089
Canada,Wheat,1999,537.0,44293.0,6.02,2.5971,19,8,76.4957,10.6986,4.9424
Canada,Wheat,1999,537.0,44293.0,7.75,2.5971,19,8,61.3714,10.6986,6.3627
Canada,Wheat,1999,537.0,44293.0,7.69,2.5971,19,8,61.7952,10.6986,6.3135
Canada,Maize,2000,537.0,39667.0,6.93,6.2844,19,1,67.7175,10.5883,5.6895
Canada,Maize,2000,537.0,39667.0,8.67,6.2844,19,1,55.5326,10.5883,7.1181
Canada,Maize,2000,537.0,39667.0,5.14,6.2844,19,1,87.4593,10.5883,4.2199
Canada,Maize,2000,537.0,39667.0,4.61,6.2844,19,1,95.7219,10.5883,3.7848
Canada,Maize,2000,537.0,39667.0,6.67,6.2844,19,1,70.013,10.5883,5.4761
Canada,Maize,2000,537.0,39667.0,7.63,6.2844,19,1,62.2248,10.5883,6.2642
Canada,Potatoes,2000,537.0,39667.0,6.93,11.6314,19,3,67.7175,10.5883,5.6895
Canada,Potatoes,2000,537.0,39667.0,8.67,11.6314,19,3,55.5326,10.5883,7.1181
Canada,Potatoes,2000,537.0,39667.0,5.14,11.6314,19,3,87.4593,10.5883,4.2199
Canada,Potatoes,2000,537.0,39667.0,4.61,11.6314,19,3,95.7219,10.5883,3.7848
Canada,Potatoes,2000,537.0,39667.0,6.67,11.6314,19,3,70.013,10.5883,5.4761
Canada,Potatoes,2000,537.0,39667.0,7.63,11.6314,19,3,62.2248,10.5883,6.2642
Canada,Soybeans,2000,537.0,39667.0,6.93,2.5483,19,6,67.7175,10.5883,5.6895
Canada,Soybeans,2000,537.0,39667.0,8.67,2.5483,19,6,55.5326,10.5883,7.1181
Canada,Soybeans,2000,537.0,39667.0,5.14,2.5483,19,6,87.4593,10.5883,4.2199
Canada,Soybeans,2000,537.0,39667.0,4.61,2.5483,19,6,95.7219,10.5883,3.7848
Canada,Soybeans,2000,537.0,39667.0,6.67,2.5483,19,6,70.013,10.5883,5.4761
Canada,Soybeans,2000,537.0,39667.0,7.63,2.5483,19,6,62.2248,10.5883,6.2642
Canada,Wheat,2000,537.0,39667.0,6.93,2.4446,19,8,67.7175,10.5883,5.6895
Canada,Wheat,2000,537.0,39667.0,8.67,2.4446,19,8,55.5326,10.5883,7.1181
Canada,Wheat,2000,537.0,39667.0,5.14,2.4446,19,8,87.4593,10.5883,4.2199
Canada,Wheat,2000,537.0,39667.0,4.61,2.4446,19,8,95.7219,10.5883,3.7848
Canada,Wheat,2000,537.0,39667.0,6.67,2.4446,19,8,70.013,10.5883,5.4761
Canada,Wheat,2000,537.0,39667.0,7.63,2.4446,19,8,62.2248,10.5883,6.2642
Canada,Maize,2001,537.0,38456.0,8.47,6.6187,19,1,56.7054,10.5573,6.9539
Canada,Maize,2001,537.0,38456.0,9.63,6.6187,19,1,50.5174,10.5573,7.9062
Canada,Maize,2001,537.0,38456.0,6.46,6.6187,19,1,71.9839,10.5573,5.3037
Canada,Maize,2001,537.0,38456.0,6.01,6.6187,19,1,76.6049,10.5573,4.9342
Canada,Maize,2001,537.0,38456.0,7.76,6.6187,19,1,61.3014,10.5573,6.371
Canada,Maize,2001,537.0,38456.0,7.77,6.6187,19,1,61.2315,10.5573,6.3792
Canada,Potatoes,2001,537.0,38456.0,8.47,10.2703,19,3,56.7054,10.5573,6.9539
Canada,Potatoes,2001,537.0,38456.0,9.63,10.2703,19,3,50.5174,10.5573,7.9062
Canada,Potatoes,2001,537.0,38456.0,6.46,10.2703,19,3,71.9839,10.5573,5.3037
Canada,Potatoes,2001,537.0,38456.0,6.01,10.2703,19,3,76.6049,10.5573,4.9342
Canada,Potatoes,2001,537.0,38456.0,7.76,10.2703,19,3,61.3014,10.5573,6.371
Canada,Potatoes,2001,537.0,38456.0,7.77,10.2703,19,3,61.2315,10.5573,6.3792
Canada,Soybeans,2001,537.0,38456.0,8.47,1.5298,19,6,56.7054,10.5573,6.9539
Canada,Soybeans,2001,537.0,38456.0,9.63,1.5298,19,6,50.5174,10.5573,7.9062
Canada,Soybeans,2001,537.0,38456.0,6.46,1.5298,19,6,71.9839,10.5573,5.3037
Canada,Soybeans,2001,537.0,38456.0,6.01,1.5298,19,6,76.6049,10.5573,4.9342
Canada,Soybeans,2001,537.0,38456.0,7.76,1.5298,19,6,61.3014,10.5573,6.371
Canada,Soybeans,2001,537.0,38456.0,7.77,1.5298,19,6,61.2315,10.5573,6.3792
Canada,Wheat,2001,537.0,38456.0,8.47,1.9452,19,8,56.7054,10.5573,6.9539
Canada,Wheat,2001,537.0,38456.0,9.63,1.9452,19,8,50.5174,10.5573,7.9062
Canada,Wheat,2001,537.0,38456.0,6.46,1.9452,19,8,71.9839,10.5573,5.3037
Canada,Wheat,2001,537.0,38456.0,6.01,1.9452,19,8,76.6049,10.5573,4.9342
Canada,Wheat,2001,537.0,38456.0,7.76,1.9452,19,8,61.3014,10.5573,6.371
Canada,Wheat,2001,537.0,38456.0,7.77,1.9452,19,8,61.2315,10.5573,6.3792
Canada,Maize,2002,537.0,34226.0,8.18,7.0128,19,1,58.4967,10.4408,6.7158
Canada,Maize,2002,537.0,34226.0,9.45,7.0128,19,1,51.3876,10.4408,7.7584
Canada,Maize,2002,537.0,34226.0,6.01,7.0128,19,1,76.6049,10.4408,4.9342
Canada,Maize,2002,537.0,34226.0,5.47,7.0128,19,1,82.9985,10.4408,4.4909
Canada,Maize,2002,537.0,34226.0,7.48,7.0128,19,1,63.3255,10.4408,6.1411
Canada,Maize,2002,537.0,34226.0,7.82,7.0128,19,1,60.8844,10.4408,6.4202
Canada,Potatoes,2002,537.0,34226.0,8.18,11.1652,19,3,58.4967,10.4408,6.7158
Canada,Potatoes,2002,537.0,34226.0,9.45,11.1652,19,3,51.3876,10.4408,7.7584
Canada,Potatoes,2002,537.0,34226.0,6.01,11.1652,19,3,76.6049,10.4408,4.9342
Canada,Potatoes,2002,537.0,34226.0,5.47,11.1652,19,3,82.9985,10.4408,4.4909
Canada,Potatoes,2002,537.0,34226.0,7.48,11.1652,19,3,63.3255,10.4408,6.1411
Canada,Potatoes,2002,537.0,34226.0,7.82,11.1652,19,3,60.8844,10.4408,6.4202
Canada,Soybeans,2002,537.0,34226.0,8.18,2.2814,19,6,58.4967,10.4408,6.7158
Canada,Soybeans,2002,537.0,34226.0,9.45,2.2814,19,6,51.3876,10.4408,7.7584
Canada,Soybeans,2002,537.0,34226.0,6.01,2.2814,19,6,76.6049,10.4408,4.9342
Canada,Soybeans,2002,537.0,34226.0,5.47,2.2814,19,6,82.9985,10.4408,4.4909
Canada,Soybeans,2002,537.0,34226.0,7.48,2.2814,19,6,63.3255,10.4408,6.1411
Canada,Soybeans,2002,537.0,34226.0,7.82,2.2814,19,6,60.8844,10.4408,6.4202
Canada,Wheat,2002,537.0,34226.0,8.18,1.8324,19,8,58.4967,10.4408,6.7158
Canada,Wheat,2002,537.0,34226.0,9.45,1.8324,19,8,51.3876,10.4408,7.7584
Canada,Wheat,2002,537.0,34226.0,6.01,1.8324,19,8,76.6049,10.4408,4.9342
Canada,Wheat,2002,537.0,34226.0,5.47,1.8324,19,8,82.9985,10.4408,4.4909
Canada,Wheat,2002,537.0,34226.0,7.48,1.8324,19,8,63.3255,10.4408,6.1411
Canada,Wheat,2002,537.0,34226.0,7.82,1.8324,19,8,60.8844,10.4408,6.4202
Canada,Maize,2004,537.0,36138.0,7.02,8.241,19,1,66.9576,10.4951,5.7634
Canada,Maize,2004,537.0,36138.0,8.63,8.241,19,1,55.7632,10.4951,7.0852
Canada,Maize,2004,537.0,36138.0,4.91,8.241,19,1,90.8629,10.4951,4.0311
Canada,Maize,2004,537.0,36138.0,4.46,8.241,19,1,98.3516,10.4951,3.6617
Canada,Maize,2004,537.0,36138.0,6.4,8.241,19,1,72.5676,10.4951,5.2544
Canada,Maize,2004,537.0,36138.0,8.95,8.241,19,1,53.9698,10.4951,7.3479
Canada,Potatoes,2004,537.0,36138.0,7.02,12.363,19,3,66.9576,10.4951,5.7634
Canada,Potatoes,2004,537.0,36138.0,8.63,12.363,19,3,55.7632,10.4951,7.0852
Canada,Potatoes,2004,537.0,36138.0,4.91,12.363,19,3,90.8629,10.4951,4.0311
Canada,Potatoes,2004,537.0,36138.0,4.46,12.363,19,3,98.3516,10.4951,3.6617
Canada,Potatoes,2004,537.0,36138.0,6.4,12.363,19,3,72.5676,10.4951,5.2544
Canada,Potatoes,2004,537.0,36138.0,8.95,12.363,19,3,53.9698,10.4951,7.3479
Canada,Soybeans,2004,537.0,36138.0,7.02,2.5939,19,6,66.9576,10.4951,5.7634
Canada,Soybeans,2004,537.0,36138.0,8.63,2.5939,19,6,55.7632,10.4951,7.0852
Canada,Soybeans,2004,537.0,36138.0,4.91,2.5939,19,6,90.8629,10.4951,4.0311
Canada,Soybeans,2004,537.0,36138.0,4.46,2.5939,19,6,98.3516,10.4951,3.6617
Canada,Soybeans,2004,537.0,36138.0,6.4,2.5939,19,6,72.5676,10.4951,5.2544
Canada,Soybeans,2004,537.0,36138.0,8.95,2.5939,19,6,53.9698,10.4951,7.3479
Canada,Wheat,2004,537.0,36138.0,7.02,2.6409,19,8,66.9576,10.4951,5.7634
Canada,Wheat,2004,537.0,36138.0,8.63,2.6409,19,8,55.7632,10.4951,7.0852
Canada,Wheat,2004,537.0,36138.0,4.91,2.6409,19,8,90.8629,10.4951,4.0311
Canada,Wheat,2004,537.0,36138.0,4.46,2.6409,19,8,98.3516,10.4951,3.6617
Canada,Wheat,2004,537.0,36138.0,6.4,2.6409,19,8,72.5676,10.4951,5.2544
Canada,Wheat,2004,537.0,36138.0,8.95,2.6409,19,8,53.9698,10.4951,7.3479
Canada,Maize,2005,537.0,36363.0,7.89,8.6035,19,1,60.4049,10.5013,6.4777
Canada,Maize,2005,537.0,36363.0,9.05,8.6035,19,1,53.4328,10.5013,7.43
Canada,Maize,2005,537.0,36363.0,5.95,8.6035,19,1,77.2662,10.5013,4.885
Canada,Maize,2005,537.0,36363.0,5.53,8.6035,19,1,82.2358,10.5013,4.5401
Canada,Maize,2005,537.0,36363.0,7.22,8.6035,19,1,65.3285,10.5013,5.9276
Canada,Maize,2005,537.0,36363.0,8.38,8.6035,19,1,57.2495,10.5013,6.88
Canada,Potatoes,2005,537.0,36363.0,7.89,11.5053,19,3,60.4049,10.5013,6.4777
Canada,Potatoes,2005,537.0,36363.0,9.05,11.5053,19,3,53.4328,10.5013,7.43
Canada,Potatoes,2005,537.0,36363.0,5.95,11.5053,19,3,77.2662,10.5013,4.885
Canada,Potatoes,2005,537.0,36363.0,5.53,11.5053,19,3,82.2358,10.5013,4.5401
Canada,Potatoes,2005,537.0,36363.0,7.22,11.5053,19,3,65.3285,10.5013,5.9276
Canada,Potatoes,2005,537.0,36363.0,8.38,11.5053,19,3,57.2495,10.5013,6.88
Canada,Soybeans,2005,537.0,36363.0,7.89,2.7082,19,6,60.4049,10.5013,6.4777
Canada,Soybeans,2005,537.0,36363.0,9.05,2.7082,19,6,53.4328,10.5013,7.43
Canada,Soybeans,2005,537.0,36363.0,5.95,2.7082,19,6,77.2662,10.5013,4.885
Canada,Soybeans,2005,537.0,36363.0,5.53,2.7082,19,6,82.2358,10.5013,4.5401
Canada,Soybeans,2005,537.0,36363.0,7.22,2.7082,19,6,65.3285,10.5013,5.9276
Canada,Soybeans,2005,537.0,36363.0,8.38,2.7082,19,6,57.2495,10.5013,6.88
Canada,Wheat,2005,537.0,36363.0,7.89,2.7381,19,8,60.4049,10.5013,6.4777
Canada,Wheat,2005,537.0,36363.0,9.05,2.7381,19,8,53.4328,10.5013,7.43
Canada,Wheat,2005,537.0,36363.0,5.95,2.7381,19,8,77.2662,10.5013,4.885
Canada,Wheat,2005,537.0,36363.0,5.53,2.7381,19,8,82.2358,10.5013,4.5401
Canada,Wheat,2005,537.0,36363.0,7.22,2.7381,19,8,65.3285,10.5013,5.9276
Canada,Wheat,2005,537.0,36363.0,8.38,2.7381,19,8,57.2495,10.5013,6.88
Canada,Maize,2006,537.0,36572.75,8.66,8.4737,19,1,55.5901,10.5071,7.1099
Canada,Maize,2006,537.0,36572.75,9.83,8.4737,19,1,49.5845,10.5071,8.0704
Canada,Maize,2006,537.0,36572.75,6.95,8.4737,19,1,67.5472,10.5071,5.7059
Canada,Maize,2006,537.0,36572.75,6.3,8.4737,19,1,73.5616,10.5071,5.1723
Canada,Maize,2006,537.0,36572.75,7.85,8.4737,19,1,60.678,10.5071,6.4448
Canada,Maize,2006,537.0,36572.75,8.31,8.4737,19,1,57.6799,10.5071,6.8225
Canada,Potatoes,2006,537.0,36572.75,8.66,13.0482,19,3,55.5901,10.5071,7.1099
Canada,Potatoes,2006,537.0,36572.75,9.83,13.0482,19,3,49.5845,10.5071,8.0704
Canada,Potatoes,2006,537.0,36572.75,6.95,13.0482,19,3,67.5472,10.5071,5.7059
Canada,Potatoes,2006,537.0,36572.75,6.3,13.0482,19,3,73.5616,10.5071,5.1723
Canada,Potatoes,2006,537.0,36572.75,7.85,13.0482,19,3,60.678,10.5071,6.4448
Canada,Potatoes,2006,537.0,36572.75,8.31,13.0482,19,3,57.6799,10.5071,6.8225
Canada,Soybeans,2006,537.0,36572.75,8.66,2.885,19,6,55.5901,10.5071,7.1099
Canada,Soybeans,2006,537.0,36572.75,9.83,2.885,19,6,49.5845,10.5071,8.0704
Canada,Soybeans,2006,537.0,36572.75,6.95,2.885,19,6,67.5472,10.5071,5.7059
Canada,Soybeans,2006,537.0,36572.75,6.3,2.885,19,6,73.5616,10.5071,5.1723
Canada,Soybeans,2006,537.0,36572.75,7.85,2.885,19,6,60.678,10.5071,6.4448
Canada,Soybeans,2006,537.0,36572.75,8.31,2.885,19,6,57.6799,10.5071,6.8225
Canada,Wheat,2006,537.0,36572.75,8.66,2.6096,19,8,55.5901,10.5071,7.1099
Canada,Wheat,2006,537.0,36572.75,9.83,2.6096,19,8,49.5845,10.5071,8.0704
Canada,Wheat,2006,537.0,36572.75,6.95,2.6096,19,8,67.5472,10.5071,5.7059
Canada,Wheat,2006,537.0,36572.75,6.3,2.6096,19,8,73.5616,10.5071,5.1723
Canada,Wheat,2006,537.0,36572.75,7.85,2.6096,19,8,60.678,10.5071,6.4448
Canada,Wheat,2006,537.0,36572.75,8.31,2.6096,19,8,57.6799,10.5071,6.8225
Canada,Maize,2007,537.0,45140.03,7.42,8.5108,19,1,63.7767,10.7175,6.0918
Canada,Maize,2007,537.0,45140.03,9.14,8.5108,19,1,52.9586,10.7175,7.5039
Canada,Maize,2007,537.0,45140.03,5.25,8.5108,19,1,85.92,10.7175,4.3102
Canada,Maize,2007,537.0,45140.03,4.96,8.5108,19,1,90.1007,10.7175,4.0722
Canada,Maize,2007,537.0,45140.03,7.07,8.5108,19,1,66.5428,10.7175,5.8045
Canada,Maize,2007,537.0,45140.03,7.72,8.5108,19,1,61.5826,10.7175,6.3381
Canada,Potatoes,2007,537.0,45140.03,7.42,12.6498,19,3,63.7767,10.7175,6.0918
Canada,Potatoes,2007,537.0,45140.03,9.14,12.6498,19,3,52.9586,10.7175,7.5039
Canada,Potatoes,2007,537.0,45140.03,5.25,12.6498,19,3,85.92,10.7175,4.3102
Canada,Potatoes,2007,537.0,45140.03,4.96,12.6498,19,3,90.1007,10.7175,4.0722
Canada,Potatoes,2007,537.0,45140.03,7.07,12.6498,19,3,66.5428,10.7175,5.8045
Canada,Potatoes,2007,537.0,45140.03,7.72,12.6498,19,3,61.5826,10.7175,6.3381
Canada,Soybeans,2007,537.0,45140.03,7.42,2.301,19,6,63.7767,10.7175,6.0918
Canada,Soybeans,2007,537.0,45140.03,9.14,2.301,19,6,52.9586,10.7175,7.5039
Canada,Soybeans,2007,537.0,45140.03,5.25,2.301,19,6,85.92,10.7175,4.3102
Canada,Soybeans,2007,537.0,45140.03,4.96,2.301,19,6,90.1007,10.7175,4.0722
Canada,Soybeans,2007,537.0,45140.03,7.07,2.301,19,6,66.5428,10.7175,5.8045
Canada,Soybeans,2007,537.0,45140.03,7.72,2.301,19,6,61.5826,10.7175,6.3381
Canada,Wheat,2007,537.0,45140.03,7.42,2.3317,19,8,63.7767,10.7175,6.0918
Canada,Wheat,2007,537.0,45140.03,9.14,2.3317,19,8,52.9586,10.7175,7.5039
Canada,Wheat,2007,537.0,45140.03,5.25,2.3317,19,8,85.92,10.7175,4.3102
Canada,Wheat,2007,537.0,45140.03,4.96,2.3317,19,8,90.1007,10.7175,4.0722
Canada,Wheat,2007,537.0,45140.03,7.07,2.3317,19,8,66.5428,10.7175,5.8045
Canada,Wheat,2007,537.0,45140.03,7.72,2.3317,19,8,61.5826,10.7175,6.3381
Canada,Maize,2008,537.0,53707.3,7.5,9.0623,19,1,63.1765,10.8913,6.1575
Canada,Maize,2008,537.0,53707.3,8.61,9.0623,19,1,55.8793,10.8913,7.0688
Canada,Maize,2008,537.0,53707.3,5.62,9.0623,19,1,81.1178,10.8913,4.614
Canada,Maize,2008,537.0,53707.3,5.01,9.0623,19,1,89.3511,10.8913,4.1132
Canada,Maize,2008,537.0,53707.3,6.58,9.0623,19,1,70.8443,10.8913,5.4022
Canada,Maize,2008,537.0,53707.3,7.3,9.0623,19,1,64.6988,10.8913,5.9933
Canada,Potatoes,2008,537.0,53707.3,7.5,12.6065,19,3,63.1765,10.8913,6.1575
Canada,Potatoes,2008,537.0,53707.3,8.61,12.6065,19,3,55.8793,10.8913,7.0688
Canada,Potatoes,2008,537.0,53707.3,5.62,12.6065,19,3,81.1178,10.8913,4.614
Canada,Potatoes,2008,537.0,53707.3,5.01,12.6065,19,3,89.3511,10.8913,4.1132
Canada,Potatoes,2008,537.0,53707.3,6.58,12.6065,19,3,70.8443,10.8913,5.4022
Canada,Potatoes,2008,537.0,53707.3,7.3,12.6065,19,3,64.6988,10.8913,5.9933
Canada,Soybeans,2008,537.0,53707.3,7.5,2.7906,19,6,63.1765,10.8913,6.1575
Canada,Soybeans,2008,537.0,53707.3,8.61,2.7906,19,6,55.8793,10.8913,7.0688
Canada,Soybeans,2008,537.0,53707.3,5.62,2.7906,19,6,81.1178,10.8913,4.614
Canada,Soybeans,2008,537.0,53707.3,5.01,2.7906,19,6,89.3511,10.8913,4.1132
Canada,Soybeans,2008,537.0,53707.3,6.58,2.7906,19,6,70.8443,10.8913,5.4022
Canada,Soybeans,2008,537.0,53707.3,7.3,2.7906,19,6,64.6988,10.8913,5.9933
Canada,Wheat,2008,537.0,53707.3,7.5,2.8575,19,8,63.1765,10.8913,6.1575
Canada,Wheat,2008,537.0,53707.3,8.61,2.8575,19,8,55.8793,10.8913,7.0688
Canada,Wheat,2008,537.0,53707.3,5.62,2.8575,19,8,81.1178,10.8913,4.614
Canada,Wheat,2008,537.0,53707.3,5.01,2.8575,19,8,89.3511,10.8913,4.1132
Canada,Wheat,2008,537.0,53707.3,6.58,2.8575,19,8,70.8443,10.8913,5.4022
Canada,Wheat,2008,537.0,53707.3,7.3,2.8575,19,8,64.6988,10.8913,5.9933
Canada,Maize,2009,537.0,54529.4,7.12,8.3723,19,1,66.133,10.9065,5.8455
Canada,Maize,2009,537.0,54529.4,8.38,8.3723,19,1,57.2495,10.9065,6.88
Canada,Maize,2009,537.0,54529.4,5.27,8.3723,19,1,85.6459,10.9065,4.3267
Canada,Maize,2009,537.0,54529.4,4.71,8.3723,19,1,94.0455,10.9065,3.8669
Canada,Maize,2009,537.0,54529.4,6.28,8.3723,19,1,73.7637,10.9065,5.1559
Canada,Maize,2009,537.0,54529.4,7.8,8.3723,19,1,61.0227,10.9065,6.4038
Canada,Potatoes,2009,537.0,54529.4,7.12,12.7453,19,3,66.133,10.9065,5.8455
Canada,Potatoes,2009,537.0,54529.4,8.38,12.7453,19,3,57.2495,10.9065,6.88
Canada,Potatoes,2009,537.0,54529.4,5.27,12.7453,19,3,85.6459,10.9065,4.3267
Canada,Potatoes,2009,537.0,54529.4,4.71,12.7453,19,3,94.0455,10.9065,3.8669
Canada,Potatoes,2009,537.0,54529.4,6.28,12.7453,19,3,73.7637,10.9065,5.1559
Canada,Potatoes,2009,537.0,54529.4,7.8,12.7453,19,3,61.0227,10.9065,6.4038
Canada,Soybeans,2009,537.0,54529.4,7.12,2.5371,19,6,66.133,10.9065,5.8455
Canada,Soybeans,2009,537.0,54529.4,8.38,2.5371,19,6,57.2495,10.9065,6.88
Canada,Soybeans,2009,537.0,54529.4,5.27,2.5371,19,6,85.6459,10.9065,4.3267
Canada,Soybeans,2009,537.0,54529.4,4.71,2.5371,19,6,94.0455,10.9065,3.8669
Canada,Soybeans,2009,537.0,54529.4,6.28,2.5371,19,6,73.7637,10.9065,5.1559
Canada,Soybeans,2009,537.0,54529.4,7.8,2.5371,19,6,61.0227,10.9065,6.4038
Canada,Wheat,2009,537.0,54529.4,7.12,2.7897,19,8,66.133,10.9065,5.8455
Canada,Wheat,2009,537.0,54529.4,8.38,2.7897,19,8,57.2495,10.9065,6.88
Canada,Wheat,2009,537.0,54529.4,5.27,2.7897,19,8,85.6459,10.9065,4.3267
Canada,Wheat,2009,537.0,54529.4,4.71,2.7897,19,8,94.0455,10.9065,3.8669
Canada,Wheat,2009,537.0,54529.4,6.28,2.7897,19,8,73.7637,10.9065,5.1559
Canada,Wheat,2009,537.0,54529.4,7.8,2.7897,19,8,61.0227,10.9065,6.4038
Canada,Maize,2010,537.0,61050.0,8.64,9.7385,19,1,55.7054,11.0195,7.0934
Canada,Maize,2010,537.0,61050.0,9.47,9.7385,19,1,51.2894,11.0195,7.7749
Canada,Maize,2010,537.0,61050.0,7.11,9.7385,19,1,66.2145,11.0195,5.8373
Canada,Maize,2010,537.0,61050.0,6.73,9.7385,19,1,69.4696,11.0195,5.5253
Canada,Maize,2010,537.0,61050.0,7.77,9.7385,19,1,61.2315,11.0195,6.3792
Canada,Maize,2010,537.0,61050.0,8.33,9.7385,19,1,57.5563,11.0195,6.8389
Canada,Potatoes,2010,537.0,61050.0,8.64,12.8373,19,3,55.7054,11.0195,7.0934
Canada,Potatoes,2010,537.0,61050.0,9.47,12.8373,19,3,51.2894,11.0195,7.7749
Canada,Potatoes,2010,537.0,61050.0,7.11,12.8373,19,3,66.2145,11.0195,5.8373
Canada,Potatoes,2010,537.0,61050.0,6.73,12.8373,19,3,69.4696,11.0195,5.5253
Canada,Potatoes,2010,537.0,61050.0,7.77,12.8373,19,3,61.2315,11.0195,6.3792
Canada,Potatoes,2010,537.0,61050.0,8.33,12.8373,19,3,57.5563,11.0195,6.8389
Canada,Soybeans,2010,537.0,61050.0,8.64,2.9515,19,6,55.7054,11.0195,7.0934
Canada,Soybeans,2010,537.0,61050.0,9.47,2.9515,19,6,51.2894,11.0195,7.7749
Canada,Soybeans,2010,537.0,61050.0,7.11,2.9515,19,6,66.2145,11.0195,5.8373
Canada,Soybeans,2010,537.0,61050.0,6.73,2.9515,19,6,69.4696,11.0195,5.5253
Canada,Soybeans,2010,537.0,61050.0,7.77,2.9515,19,6,61.2315,11.0195,6.3792
Canada,Soybeans,2010,537.0,61050.0,8.33,2.9515,19,6,57.5563,11.0195,6.8389
Canada,Wheat,2010,537.0,61050.0,8.64,2.8085,19,8,55.7054,11.0195,7.0934
Canada,Wheat,2010,537.0,61050.0,9.47,2.8085,19,8,51.2894,11.0195,7.7749
Canada,Wheat,2010,537.0,61050.0,7.11,2.8085,19,8,66.2145,11.0195,5.8373
Canada,Wheat,2010,537.0,61050.0,6.73,2.8085,19,8,69.4696,11.0195,5.5253
Canada,Wheat,2010,537.0,61050.0,7.77,2.8085,19,8,61.2315,11.0195,6.3792
Canada,Wheat,2010,537.0,61050.0,8.33,2.8085,19,8,57.5563,11.0195,6.8389
Canada,Maize,2011,537.0,62107.2,8.34,8.8946,19,1,57.4946,11.0366,6.8471
Canada,Maize,2011,537.0,62107.2,9.32,8.8946,19,1,52.0349,11.0366,7.6517
Canada,Maize,2011,537.0,62107.2,6.52,8.8946,19,1,71.4096,11.0366,5.3529
Canada,Maize,2011,537.0,62107.2,6.14,8.8946,19,1,75.2101,11.0366,5.0409
Canada,Maize,2011,537.0,62107.2,7.3,8.8946,19,1,64.6988,11.0366,5.9933
Canada,Maize,2011,537.0,62107.2,7.21,8.8946,19,1,65.408,11.0366,5.9194
Canada,Potatoes,2011,537.0,62107.2,8.34,12.0376,19,3,57.4946,11.0366,6.8471
Canada,Potatoes,2011,537.0,62107.2,9.32,12.0376,19,3,52.0349,11.0366,7.6517
Canada,Potatoes,2011,537.0,62107.2,6.52,12.0376,19,3,71.4096,11.0366,5.3529
Canada,Potatoes,2011,537.0,62107.2,6.14,12.0376,19,3,75.2101,11.0366,5.0409
Canada,Potatoes,2011,537.0,62107.2,7.3,12.0376,19,3,64.6988,11.0366,5.9933
Canada,Potatoes,2011,537.0,62107.2,7.21,12.0376,19,3,65.408,11.0366,5.9194
Canada,Soybeans,2011,537.0,62107.2,8.34,2.8738,19,6,57.4946,11.0366,6.8471
Canada,Soybeans,2011,537.0,62107.2,9.32,2.8738,19,6,52.0349,11.0366,7.6517
Canada,Soybeans,2011,537.0,62107.2,6.52,2.8738,19,6,71.4096,11.0366,5.3529
Canada,Soybeans,2011,537.0,62107.2,6.14,2.8738,19,6,75.2101,11.0366,5.0409
Canada,Soybeans,2011,537.0,62107.2,7.3,2.8738,19,6,64.6988,11.0366,5.9933
Canada,Soybeans,2011,537.0,62107.2,7.21,2.8738,19,6,65.408,11.0366,5.9194
Canada,Wheat,2011,537.0,62107.2,8.34,2.9568,19,8,57.4946,11.0366,6.8471
Canada,Wheat,2011,537.0,62107.2,9.32,2.9568,19,8,52.0349,11.0366,7.6517
Canada,Wheat,2011,537.0,62107.2,6.52,2.9568,19,8,71.4096,11.0366,5.3529
Canada,Wheat,2011,537.0,62107.2,6.14,2.9568,19,8,75.2101,11.0366,5.0409
Canada,Wheat,2011,537.0,62107.2,7.3,2.9568,19,8,64.6988,11.0366,5.9933
Canada,Wheat,2011,537.0,62107.2,7.21,2.9568,19,8,65.408,11.0366,5.9194
